ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	term
CC	GO:0009526	plastid envelope	44/1351	299/12039	0.147157190635452	1.31134375874182	1.93819884904376	0.0360831654102123	0.01	0.01	4334695/4328000/4337604/4342806/4341902/4332364/4334233/4337834/4337941/4352846/4324813/4344527/4332054/4346649/4331761/4326905/4327627/4343709/4324933/4327491/4352341/4352791/4346811/4332042/4346809/4336440/4351261/4333359/4346803/4324599/4352522/4339874/4336786/4342600/4335871/4349555/4338191/4345334/4333741/4323840/4343443/4337355/4324666/4340563	44	GO:0009526: plastid envelope
CC	GO:0031982	vesicle	35/1351	264/12039	0.132575757575758	1.18140602920396	1.05957046520005	0.01	0.01	0.01	9267670/4331193/4330693/4332186/4326915/4345628/9268417/4330379/4335642/4340037/4337342/4333886/4345232/4324348/4343420/4351648/4340097/4334619/4338376/4337555/4341074/4336957/4352484/4348376/4333608/4344005/4336709/4350402/4337509/4348999/4334998/4339486/4352271/4352428/4348888	35	GO:0031982: vesicle
CC	GO:0031410	cytoplasmic vesicle	34/1351	253/12039	0.134387351778656	1.19754946562786	1.12904050531513	0.01	0.01	0.01	9267670/4331193/4330693/4332186/4326915/4345628/9268417/4330379/4335642/4340037/4337342/4333886/4345232/4324348/4343420/4351648/4340097/4334619/4338376/4337555/4336957/4352484/4348376/4333608/4344005/4336709/4350402/4337509/4348999/4334998/4339486/4352271/4352428/4348888	34	GO:0031410: cytoplasmic vesicle
CC	GO:0097708	intracellular vesicle	34/1351	253/12039	0.134387351778656	1.19754946562786	1.12904050531513	0.01	0.01	0.01	9267670/4331193/4330693/4332186/4326915/4345628/9268417/4330379/4335642/4340037/4337342/4333886/4345232/4324348/4343420/4351648/4340097/4334619/4338376/4337555/4336957/4352484/4348376/4333608/4344005/4336709/4350402/4337509/4348999/4334998/4339486/4352271/4352428/4348888	34	GO:0097708: intracellular vesicle
CC	GO:0005730	nucleolus	29/1351	169/12039	0.171597633136095	1.52913686552587	2.46287649862464	0.0129158061258784	0.01	0.01	4334449/4333983/4351115/4332852/4337783/4332841/4332840/4339341/4342981/4334667/4336370/4340256/4335928/4332800/4327566/4337846/4334825/4325442/4343013/4347627/4344029/4347610/4343836/4334691/4352780/4338320/4324413/4329057/4327851	29	GO:0005730: nucleolus
CC	GO:0009941	chloroplast envelope	25/1351	146/12039	0.171232876712329	1.52588645650609	2.27289475359048	0.0204255813798406	0.01	0.01	4334695/4337604/4342806/4341902/4334233/4337834/4337941/4352846/4324813/4344527/4332054/4326905/4327491/4352341/4352791/4336440/4352522/4336786/4342600/4335871/4338191/4345334/4333741/4337355/4324666	25	GO:0009941: chloroplast envelope
CC	GO:0009570	chloroplast stroma	19/1351	111/12039	0.171171171171171	1.52533658751275	1.9768419306257	0.0396552101704241	0.01	0.01	4330451/4328000/9272377/4332364/4352846/4335896/4341108/4345438/4337230/4329224/4332063/4336393/4342564/4324537/4340091/4339874/4335871/4343443/4324805	19	GO:0009570: chloroplast stroma
CC	GO:0009532	plastid stroma	19/1351	117/12039	0.162393162393162	1.44711419840954	1.72779994149829	0.01	0.01	0.01	4330451/4328000/9272377/4332364/4352846/4335896/4341108/4345438/4337230/4329224/4332063/4336393/4342564/4324537/4340091/4339874/4335871/4343443/4324805	19	GO:0009532: plastid stroma
CC	GO:0030659	cytoplasmic vesicle membrane	19/1351	123/12039	0.154471544715447	1.37652326190175	1.49222991564034	0.01	0.01	0.01	9267670/4331193/4332186/4326915/4345628/9268417/4333886/4324348/4351648/4340097/4338376/4348376/4333608/4336709/4350402/4337509/4334998/4352428/4348888	19	GO:0030659: cytoplasmic vesicle membrane
CC	GO:0012506	vesicle membrane	19/1351	125/12039	0.152	1.35449888971132	1.41643845641536	0.01	0.01	0.01	9267670/4331193/4332186/4326915/4345628/9268417/4333886/4324348/4351648/4340097/4338376/4348376/4333608/4336709/4350402/4337509/4334998/4352428/4348888	19	GO:0012506: vesicle membrane
