Sn	Sp	Acc	MCC	<<Cutoff
0.205897	0.963102	0.838263	0.254808	0.376938
0.205897	0.963003	0.838181	0.254508	0.376937
0.205897	0.962904	0.838098	0.254209	0.376936
0.206397	0.962904	0.838181	0.254811	0.376935
0.206397	0.962806	0.838098	0.254513	0.376935
0.206897	0.962806	0.838181	0.255115	0.376931
0.207396	0.962806	0.838263	0.255715	0.376926
0.207896	0.962806	0.838346	0.256316	0.376926
0.207896	0.962707	0.838263	0.256018	0.376926
0.207896	0.962609	0.838181	0.25572	0.376919
0.207896	0.96251	0.838098	0.255423	0.376919
0.208396	0.96251	0.838181	0.256022	0.376918
0.208396	0.962411	0.838098	0.255725	0.376916
0.208896	0.962411	0.838181	0.256324	0.376916
0.209395	0.962411	0.838263	0.256923	0.376915
0.209395	0.962313	0.838181	0.256626	0.376914
0.209895	0.962313	0.838263	0.257224	0.376914
0.209895	0.962214	0.838181	0.256928	0.376912
0.210395	0.962214	0.838263	0.257525	0.376911
0.210895	0.962214	0.838346	0.258121	0.376911
0.211394	0.962214	0.838428	0.258717	0.376908
0.211894	0.962214	0.83851	0.259313	0.376902
0.212394	0.962214	0.838593	0.259907	0.376901
0.212894	0.962214	0.838675	0.260502	0.376898
0.212894	0.962017	0.83851	0.25991	0.376896
0.213393	0.962017	0.838593	0.260504	0.376896
0.213893	0.962017	0.838675	0.261097	0.376894
0.213893	0.961918	0.838593	0.260801	0.376893
0.214393	0.961918	0.838675	0.261394	0.376892
0.214893	0.961918	0.838758	0.261986	0.37689
0.215392	0.961918	0.83884	0.262577	0.376889
0.215392	0.961819	0.838758	0.262282	0.376886
0.215892	0.961819	0.83884	0.262872	0.376886
0.215892	0.961721	0.838758	0.262578	0.376884
0.216392	0.961721	0.83884	0.263168	0.376884
0.216392	0.961622	0.838758	0.262874	0.376881
0.216892	0.961622	0.83884	0.263463	0.37688
0.217391	0.961622	0.838922	0.264052	0.376879
0.217891	0.961622	0.839005	0.26464	0.376873
0.218391	0.961622	0.839087	0.265228	0.376872
0.218391	0.961523	0.839005	0.264934	0.376872
0.218391	0.961425	0.838922	0.264641	0.376869
0.218391	0.961326	0.83884	0.264348	0.376867
0.218891	0.961326	0.838922	0.264935	0.376865
0.21939	0.961326	0.839005	0.265521	0.376865
0.21939	0.961227	0.838922	0.265228	0.376859
0.21939	0.961129	0.83884	0.264936	0.376858
0.21939	0.96103	0.838758	0.264644	0.376855
0.21939	0.960931	0.838675	0.264353	0.376851
0.21939	0.960833	0.838593	0.264062	0.376848
0.21939	0.960734	0.83851	0.263771	0.376844
0.21989	0.960734	0.838593	0.264357	0.376843
0.22039	0.960734	0.838675	0.264942	0.37684
0.22089	0.960734	0.838758	0.265526	0.376839
0.221389	0.960734	0.83884	0.266111	0.376837
0.221889	0.960734	0.838922	0.266694	0.376837
0.221889	0.960635	0.83884	0.266404	0.376836
0.222389	0.960635	0.838922	0.266987	0.376836
0.241379	0.957774	0.839664	0.280462	0.376835
0.241879	0.957774	0.839746	0.281024	0.376835
0.241879	0.957676	0.839664	0.280743	0.376835
0.241879	0.957577	0.839581	0.280464	0.376835
0.242379	0.957577	0.839664	0.281025	0.376834
0.242379	0.957478	0.839581	0.280746	0.376834
0.242379	0.95738	0.839499	0.280466	0.376832
0.242879	0.95738	0.839581	0.281027	0.376831
0.243378	0.95738	0.839664	0.281588	0.376829
0.243878	0.95738	0.839746	0.282148	0.376828
0.243878	0.957281	0.839664	0.281869	0.376827
0.244378	0.957281	0.839746	0.282429	0.376826
0.244878	0.957281	0.839829	0.282988	0.376825
0.245377	0.957281	0.839911	0.283547	0.376824
0.245877	0.957281	0.839993	0.284105	0.376823
0.245877	0.957182	0.839911	0.283826	0.376821
0.246377	0.957182	0.839993	0.284384	0.37682
0.246377	0.957084	0.839911	0.284105	0.376818
0.246377	0.956985	0.839829	0.283827	0.376817
0.246377	0.956886	0.839746	0.28355	0.376811
0.246877	0.956886	0.839829	0.284107	0.37681
0.246877	0.956788	0.839746	0.28383	0.376809
0.246877	0.956689	0.839664	0.283553	0.376809
0.246877	0.95659	0.839581	0.283276	0.376805
