Sn	Sp	Acc	MCC	<<Cutoff
0.395806	0.957758	0.9246	0.342636	0.209557
0.395806	0.957676	0.924522	0.342361	0.209532
0.397117	0.957676	0.9246	0.343434	0.209529
0.397117	0.957594	0.924522	0.343159	0.209529
0.398427	0.957594	0.9246	0.344231	0.209514
0.398427	0.957512	0.924522	0.343956	0.209496
0.398427	0.957429	0.924445	0.343682	0.209479
0.398427	0.957347	0.924368	0.343408	0.20947
0.399738	0.957347	0.924445	0.344478	0.20945
0.399738	0.957265	0.924368	0.344204	0.209422
0.399738	0.957183	0.92429	0.343931	0.20941
0.399738	0.957101	0.924213	0.343658	0.209407
0.399738	0.957018	0.924136	0.343385	0.209393
0.399738	0.956936	0.924058	0.343113	0.209392
0.399738	0.956854	0.923981	0.342842	0.209365
0.399738	0.956772	0.923904	0.342571	0.209348
0.399738	0.95669	0.923826	0.3423	0.209329
0.399738	0.956607	0.923749	0.34203	0.209292
0.399738	0.956525	0.923672	0.34176	0.209283
0.399738	0.956443	0.923594	0.34149	0.209265
0.399738	0.956361	0.923517	0.341221	0.209254
0.399738	0.956279	0.92344	0.340953	0.209254
0.399738	0.956197	0.923362	0.340685	0.209233
0.399738	0.956114	0.923285	0.340417	0.2092
0.399738	0.956032	0.923208	0.34015	0.209192
0.401048	0.956032	0.923285	0.341214	0.20919
0.401048	0.95595	0.923208	0.340947	0.209169
0.401048	0.955868	0.92313	0.340681	0.209167
0.401048	0.955786	0.923053	0.340414	0.209132
0.402359	0.955786	0.92313	0.341477	0.209106
0.402359	0.955703	0.923053	0.34121	0.209094
0.402359	0.955621	0.922976	0.340945	0.209094
0.402359	0.955539	0.922898	0.34068	0.20906
0.402359	0.955457	0.922821	0.340415	0.209058
0.402359	0.955375	0.922744	0.34015	0.209057
0.40367	0.955375	0.922821	0.34121	0.209046
0.40367	0.955293	0.922744	0.340946	0.209031
0.40367	0.95521	0.922666	0.340682	0.20903
0.40367	0.955128	0.922589	0.340419	0.209022
0.40498	0.955128	0.922666	0.341476	0.209013
0.40498	0.955046	0.922589	0.341213	0.209
0.40498	0.954964	0.922512	0.34095	0.208993
0.40498	0.954882	0.922434	0.340688	0.20896
0.406291	0.954882	0.922512	0.341744	0.20893
0.406291	0.954799	0.922434	0.341481	0.208813
0.406291	0.954717	0.922357	0.341219	0.20869
0.406291	0.954635	0.92228	0.340958	0.208686
0.407602	0.954635	0.922357	0.342012	0.208656
0.407602	0.954553	0.92228	0.341751	0.208544
0.407602	0.954471	0.922202	0.34149	0.208525
0.407602	0.954389	0.922125	0.341229	0.208516
0.407602	0.954306	0.922048	0.340969	0.208474
0.407602	0.954224	0.92197	0.340709	0.208442
0.407602	0.954142	0.921893	0.34045	0.208356
0.407602	0.95406	0.921816	0.340191	0.208343
0.407602	0.953978	0.921738	0.339932	0.208342
0.407602	0.953895	0.921661	0.339674	0.208303
0.407602	0.953813	0.921584	0.339417	0.208245
0.407602	0.953731	0.921506	0.339159	0.208236
0.407602	0.953649	0.921429	0.338902	0.208159
0.407602	0.953567	0.921352	0.338646	0.208061
0.407602	0.953485	0.921274	0.33839	0.207976
0.407602	0.953402	0.921197	0.338134	0.207956
