Sn	Sp	Acc	MCC	<<Cutoff
0.683168	0.772277	0.764851	0.284991	0.0965143
0.683168	0.771377	0.764026	0.284147	0.0963833
0.683168	0.770477	0.763201	0.283306	0.0963401
0.683168	0.769577	0.762376	0.282467	0.0954735
0.683168	0.768677	0.761551	0.281632	0.0948527
0.683168	0.767777	0.760726	0.280799	0.0947056
0.683168	0.766877	0.759901	0.279969	0.0941201
0.683168	0.765977	0.759076	0.279142	0.0935307
0.683168	0.765077	0.758251	0.278318	0.0924634
0.683168	0.764176	0.757426	0.277497	0.092079
0.683168	0.763276	0.756601	0.276678	0.0918518
0.683168	0.762376	0.755776	0.275862	0.0916981
0.683168	0.761476	0.75495	0.275049	0.0909342
0.683168	0.760576	0.754125	0.274238	0.0906299
0.683168	0.759676	0.7533	0.273431	0.0902485
0.683168	0.758776	0.752475	0.272625	0.0900445
0.683168	0.757876	0.75165	0.271823	0.0899961
0.683168	0.756976	0.750825	0.271023	0.0897744
0.683168	0.756076	0.75	0.270225	0.0895694
0.683168	0.755176	0.749175	0.26943	0.0895085
0.683168	0.754275	0.74835	0.268638	0.089442
0.683168	0.753375	0.747525	0.267848	0.088719
0.683168	0.752475	0.7467	0.267061	0.0875561
0.683168	0.751575	0.745875	0.266276	0.0875036
0.683168	0.750675	0.74505	0.265493	0.0874589
0.683168	0.749775	0.744224	0.264713	0.0870994
0.683168	0.748875	0.743399	0.263936	0.0863213
0.683168	0.747975	0.742574	0.263161	0.0861521
0.683168	0.747075	0.741749	0.262388	0.0851005
0.683168	0.746175	0.740924	0.261618	0.0848069
0.693069	0.746175	0.741749	0.267426	0.0847365
0.693069	0.745275	0.740924	0.266654	0.0845077
0.693069	0.744374	0.740099	0.265885	0.0844336
0.693069	0.743474	0.739274	0.265119	0.0840826
0.693069	0.742574	0.738449	0.264355	0.0839043
0.693069	0.741674	0.737624	0.263593	0.0837228
0.693069	0.740774	0.736799	0.262833	0.0836108
0.693069	0.739874	0.735974	0.262076	0.0833411
0.693069	0.738974	0.735149	0.261321	0.0829663
0.693069	0.738074	0.734323	0.260568	0.0829382
0.693069	0.737174	0.733498	0.259817	0.0827745
0.693069	0.736274	0.732673	0.259069	0.0827335
0.693069	0.735374	0.731848	0.258322	0.0825544
0.693069	0.734473	0.731023	0.257578	0.0818246
0.693069	0.733573	0.730198	0.256836	0.0814115
0.693069	0.732673	0.729373	0.256096	0.080878
0.693069	0.731773	0.728548	0.255359	0.0806916
0.693069	0.730873	0.727723	0.254623	0.0806782
0.693069	0.729973	0.726898	0.253889	0.0806533
0.693069	0.729073	0.726073	0.253158	0.0805908
0.693069	0.728173	0.725248	0.252429	0.0802263
0.693069	0.727273	0.724422	0.251701	0.0800263
0.693069	0.726373	0.723597	0.250976	0.0799907
0.693069	0.725473	0.722772	0.250252	0.0798118
0.693069	0.724572	0.721947	0.249531	0.079591
0.693069	0.723672	0.721122	0.248812	0.0794815
0.693069	0.722772	0.720297	0.248094	0.0794389
0.70297	0.722772	0.721122	0.253818	0.0790056
0.70297	0.721872	0.720297	0.2531	0.0789421
0.70297	0.720972	0.719472	0.252384	0.0789265
0.70297	0.720072	0.718647	0.25167	0.0788457
0.70297	0.719172	0.717822	0.250957	0.0783963
0.70297	0.718272	0.716997	0.250247	0.0780884
0.70297	0.717372	0.716172	0.249538	0.0780086
0.70297	0.716472	0.715347	0.248832	0.0778122
0.70297	0.715572	0.714521	0.248127	0.0776118
0.70297	0.714671	0.713696	0.247424	0.0773386
0.70297	0.713771	0.712871	0.246723	0.0772305
0.70297	0.712871	0.712046	0.246024	0.0770009
0.70297	0.711971	0.711221	0.245327	0.0768103
0.70297	0.711071	0.710396	0.244631	0.0767012
0.70297	0.710171	0.709571	0.243937	0.0765173
0.70297	0.709271	0.708746	0.243245	0.0764138
0.70297	0.708371	0.707921	0.242555	0.0763813
0.70297	0.707471	0.707096	0.241867	0.0763332
0.70297	0.706571	0.706271	0.24118	0.0760263
0.70297	0.705671	0.705446	0.240495	0.0758338
0.70297	0.70477	0.70462	0.239812	0.0756134
0.70297	0.70387	0.703795	0.23913	0.0754368
0.70297	0.70297	0.70297	0.23845	0.0753871
0.70297	0.70207	0.702145	0.237772	0.0751136
0.70297	0.70117	0.70132	0.237095	0.0750359
0.70297	0.70027	0.700495	0.236421	0.0749399
0.712871	0.70027	0.70132	0.242076	0.0740203
0.712871	0.69937	0.700495	0.241401	0.0738874
0.712871	0.69847	0.69967	0.240727	0.0737937
0.712871	0.69757	0.698845	0.240055	0.073649
0.712871	0.69667	0.69802	0.239384	0.0733132
0.712871	0.69577	0.697195	0.238715	0.0731583
0.712871	0.694869	0.69637	0.238048	0.0731009
0.712871	0.693969	0.695545	0.237382	0.0729983
0.712871	0.693069	0.694719	0.236718	0.0729477
0.712871	0.692169	0.693894	0.236056	0.072868
0.712871	0.691269	0.693069	0.235395	0.0728135
0.712871	0.690369	0.692244	0.234735	0.0726753
0.712871	0.689469	0.691419	0.234077	0.0725003
0.712871	0.688569	0.690594	0.233421	0.0724512
0.712871	0.687669	0.689769	0.232766	0.071989
0.712871	0.686769	0.688944	0.232113	0.071808
0.722772	0.686769	0.689769	0.237731	0.0716206
0.722772	0.685869	0.688944	0.237077	0.0707615
0.732673	0.685869	0.689769	0.242688	0.0707056
0.732673	0.684968	0.688944	0.242034	0.0706703
0.732673	0.684068	0.688119	0.241381	0.0705237
0.732673	0.683168	0.687294	0.24073	0.0705072
0.732673	0.682268	0.686469	0.24008	0.0704709
0.732673	0.681368	0.685644	0.239432	0.0704566
0.732673	0.680468	0.684818	0.238785	0.0701963
0.732673	0.679568	0.683993	0.23814	0.0698943
0.732673	0.678668	0.683168	0.237496	0.0697118
0.732673	0.677768	0.682343	0.236853	0.0695436
0.732673	0.676868	0.681518	0.236212	0.0692486
0.732673	0.675968	0.680693	0.235573	0.0691431
0.732673	0.675068	0.679868	0.234934	0.0691075
0.732673	0.674167	0.679043	0.234298	0.0686978
0.732673	0.673267	0.678218	0.233662	0.0686251
0.742574	0.673267	0.679043	0.239242	0.0684218
0.752475	0.673267	0.679868	0.244818	0.0682706
0.752475	0.672367	0.679043	0.24418	0.068067
0.752475	0.671467	0.678218	0.243544	0.0680561
0.762376	0.671467	0.679043	0.249112	0.0676143
0.762376	0.670567	0.678218	0.248476	0.0667984
0.772277	0.670567	0.679043	0.254037	0.0667722
0.772277	0.669667	0.678218	0.2534	0.0667506
0.772277	0.668767	0.677393	0.252766	0.0665946
0.772277	0.667867	0.676568	0.252132	0.0665792
0.772277	0.666967	0.675743	0.2515	0.066518
0.772277	0.666067	0.674917	0.250869	0.0662988
0.772277	0.665167	0.674092	0.25024	0.0660337
0.772277	0.664266	0.673267	0.249612	0.065259
0.772277	0.663366	0.672442	0.248985	0.0650566
0.772277	0.662466	0.671617	0.24836	0.0648589
0.772277	0.661566	0.670792	0.247735	0.0648446
0.782178	0.661566	0.671617	0.253278	0.0646028
0.792079	0.661566	0.672442	0.258816	0.0645653
0.792079	0.660666	0.671617	0.25819	0.0645318
0.792079	0.659766	0.670792	0.257566	0.0644618
0.792079	0.658866	0.669967	0.256943	0.0643403
0.792079	0.657966	0.669142	0.256322	0.0642713
0.792079	0.657066	0.668317	0.255702	0.0634899
0.792079	0.656166	0.667492	0.255083	0.0632463
0.792079	0.655266	0.666667	0.254465	0.0631204
0.792079	0.654365	0.665842	0.253849	0.0630066
0.792079	0.653465	0.665017	0.253234	0.0628228
0.792079	0.652565	0.664191	0.25262	0.0627096
0.792079	0.651665	0.663366	0.252008	0.062662
0.792079	0.650765	0.662541	0.251397	0.0624348
0.792079	0.649865	0.661716	0.250787	0.0621584
0.792079	0.648965	0.660891	0.250178	0.062157
0.792079	0.648065	0.660066	0.24957	0.0619563
0.792079	0.647165	0.659241	0.248964	0.0617392
0.792079	0.646265	0.658416	0.248359	0.061709
0.792079	0.645365	0.657591	0.247755	0.061413
0.792079	0.644464	0.656766	0.247152	0.0614025
0.792079	0.643564	0.655941	0.246551	0.061271
0.792079	0.642664	0.655116	0.245951	0.0611963
0.792079	0.641764	0.65429	0.245351	0.060985
0.792079	0.640864	0.653465	0.244754	0.0609181
0.80198	0.640864	0.65429	0.250261	0.0608385
0.80198	0.639964	0.653465	0.249663	0.0607702
0.811881	0.639964	0.65429	0.255166	0.0603868
0.811881	0.639064	0.653465	0.254568	0.0602747
0.811881	0.638164	0.65264	0.253972	0.0601372
0.811881	0.637264	0.651815	0.253376	0.0598674
0.811881	0.636364	0.65099	0.252782	0.0598613
0.811881	0.635464	0.650165	0.252189	0.0596937
0.811881	0.634563	0.64934	0.251597	0.0596415
0.811881	0.633663	0.648515	0.251007	0.0595458
0.811881	0.632763	0.64769	0.250417	0.0595205
0.811881	0.631863	0.646865	0.249829	0.0594927
0.811881	0.630963	0.64604	0.249241	0.0594112
0.811881	0.630063	0.645215	0.248655	0.0593685
0.811881	0.629163	0.644389	0.24807	0.0593476
0.811881	0.628263	0.643564	0.247486	0.0593247
0.811881	0.627363	0.642739	0.246903	0.0592659
0.811881	0.626463	0.641914	0.246321	0.0589592
0.811881	0.625563	0.641089	0.24574	0.0586555
0.811881	0.624662	0.640264	0.24516	0.0586021
0.811881	0.623762	0.639439	0.244582	0.0582484
0.811881	0.622862	0.638614	0.244004	0.0582105
0.811881	0.621962	0.637789	0.243428	0.0577191
0.811881	0.621062	0.636964	0.242852	0.0576872
0.811881	0.620162	0.636139	0.242277	0.0576843
0.811881	0.619262	0.635314	0.241704	0.0567779
